at 10s, row rate 693981.74/sec (period), row rate 693981.74/sec (overall), 6.940000E+06 total rows
at 3m50s, row rate 77003.81/sec (period), row rate 247391.16/sec (overall), 5.690000E+07 total rows
at 4m0s, row rate 103987.96/sec (period), row rate 241415.37/sec (overall), 5.794000E+07 total rows
at 4m10s, row rate 147010.70/sec (period), row rate 237639.47/sec (overall), 5.941000E+07 total rows
at 4m20s, row rate 117000.61/sec (period), row rate 232999.54/sec (overall), 6.058000E+07 total rows
at 4m30s, row rate 63994.18/sec (period), row rate 226739.55/sec (overall), 6.122000E+07 total rows
at 4m40s, row rate 4000.49/sec (period), row rate 218785.57/sec (overall), 6.126000E+07 total rows
at 4m50s, row rate 149001.75/sec (period), row rate 216379.26/sec (overall), 6.275000E+07 total rows
at 5m0s, row rate 650996.55/sec (period), row rate 230866.57/sec (overall), 6.926000E+07 total rows
at 5m10s, row rate 647982.41/sec (period), row rate 244322.27/sec (overall), 7.574000E+07 total rows
at 5m20s, row rate 627021.45/sec (period), row rate 256281.21/sec (overall), 8.201000E+07 total rows
at 5m30s, row rate 655972.87/sec (period), row rate 268393.56/sec (overall), 8.857000E+07 total rows
at 5m40s, row rate 205996.49/sec (period), row rate 266558.32/sec (overall), 9.063000E+07 total rows
at 5m50s, row rate 55002.91/sec (period), row rate 260514.20/sec (overall), 9.118000E+07 total rows
at 6m0s, row rate 14999.20/sec (period), row rate 253693.99/sec (overall), 9.133000E+07 total rows
at 6m10s, row rate 139972.36/sec (period), row rate 250619.85/sec (overall), 9.273000E+07 total rows
at 6m20s, row rate 91022.88/sec (period), row rate 246420.99/sec (overall), 9.364000E+07 total rows
at 6m30s, row rate 135998.36/sec (period), row rate 243589.60/sec (overall), 9.500000E+07 total rows
at 6m40s, row rate 84994.01/sec (period), row rate 239624.44/sec (overall), 9.585000E+07 total rows
at 6m50s, row rate 92004.71/sec (period), row rate 236024.15/sec (overall), 9.677000E+07 total rows
at 7m0s, row rate 33994.24/sec (period), row rate 231213.12/sec (overall), 9.711000E+07 total rows
at 7m10s, row rate 523092.28/sec (period), row rate 237999.81/sec (overall), 1.023400E+08 total rows
at 7m20s, row rate 670007.17/sec (period), row rate 247818.05/sec (overall), 1.090400E+08 total rows
at 7m30s, row rate 670998.80/sec (period), row rate 257222.08/sec (overall), 1.157500E+08 total rows
at 7m40s, row rate 679009.43/sec (period), row rate 266391.24/sec (overall), 1.225400E+08 total rows
at 7m50s, row rate 354982.31/sec (period), row rate 268276.24/sec (overall), 1.260900E+08 total rows
at 8m0s, row rate 80001.59/sec (period), row rate 264353.94/sec (overall), 1.268900E+08 total rows
at 8m10s, row rate 34000.79/sec (period), row rate 259652.96/sec (overall), 1.272300E+08 total rows
at 8m20s, row rate 80997.85/sec (period), row rate 256079.77/sec (overall), 1.280400E+08 total rows
at 8m30s, row rate 366001.04/sec (period), row rate 258235.08/sec (overall), 1.317000E+08 total rows
at 8m40s, row rate 276001.18/sec (period), row rate 258576.74/sec (overall), 1.344600E+08 total rows
at 8m50s, row rate 180996.93/sec (period), row rate 257112.94/sec (overall), 1.362700E+08 total rows
at 9m0s, row rate 129005.15/sec (period), row rate 254740.67/sec (overall), 1.375600E+08 total rows
at 9m10s, row rate 300978.51/sec (period), row rate 255581.42/sec (overall), 1.405700E+08 total rows
at 9m20s, row rate 151998.32/sec (period), row rate 253731.70/sec (overall), 1.420900E+08 total rows
at 9m30s, row rate 35000.82/sec (period), row rate 249894.41/sec (overall), 1.424400E+08 total rows
at 9m40s, row rate 233992.26/sec (period), row rate 249620.23/sec (overall), 1.447800E+08 total rows
at 9m50s, row rate 310022.78/sec (period), row rate 250643.93/sec (overall), 1.478800E+08 total rows
at 10m0s, row rate 181997.03/sec (period), row rate 249499.79/sec (overall), 1.497000E+08 total rows
at 10m10s, row rate 151997.50/sec (period), row rate 247901.37/sec (overall), 1.512200E+08 total rows
at 10m20s, row rate 611021.14/sec (period), row rate 253757.93/sec (overall), 1.573300E+08 total rows
at 10m30s, row rate 702999.30/sec (period), row rate 260888.75/sec (overall), 1.643600E+08 total rows
at 10m40s, row rate 692988.31/sec (period), row rate 267640.42/sec (overall), 1.712900E+08 total rows
at 10m50s, row rate 689016.70/sec (period), row rate 274122.97/sec (overall), 1.781800E+08 total rows
at 11m0s, row rate 520978.65/sec (period), row rate 277863.36/sec (overall), 1.833900E+08 total rows
at 11m10s, row rate 212009.73/sec (period), row rate 276880.51/sec (overall), 1.855100E+08 total rows
at 11m20s, row rate 69999.93/sec (period), row rate 273838.15/sec (overall), 1.862100E+08 total rows
at 11m30s, row rate 49000.52/sec (period), row rate 270579.67/sec (overall), 1.867000E+08 total rows
at 11m40s, row rate 645964.63/sec (period), row rate 275942.60/sec (overall), 1.931600E+08 total rows
at 11m50s, row rate 618015.71/sec (period), row rate 280760.40/sec (overall), 1.993400E+08 total rows
at 12m0s, row rate 201007.36/sec (period), row rate 279652.76/sec (overall), 2.013500E+08 total rows
at 12m10s, row rate 562965.75/sec (period), row rate 283534.00/sec (overall), 2.069800E+08 total rows
at 12m20s, row rate 274993.62/sec (period), row rate 283418.58/sec (overall), 2.097300E+08 total rows
at 12m30s, row rate 80002.90/sec (period), row rate 280706.47/sec (overall), 2.105300E+08 total rows
at 12m40s, row rate 39999.49/sec (period), row rate 277539.24/sec (overall), 2.109300E+08 total rows
at 12m50s, row rate 285997.52/sec (period), row rate 277649.09/sec (overall), 2.137900E+08 total rows
at 13m0s, row rate 300005.28/sec (period), row rate 277935.70/sec (overall), 2.167900E+08 total rows
at 13m10s, row rate 181997.79/sec (period), row rate 276721.28/sec (overall), 2.186100E+08 total rows
at 13m20s, row rate 106986.67/sec (period), row rate 274599.34/sec (overall), 2.196800E+08 total rows
at 13m30s, row rate 334032.17/sec (period), row rate 275333.01/sec (overall), 2.230200E+08 total rows
at 13m40s, row rate 148013.57/sec (period), row rate 273780.48/sec (overall), 2.245000E+08 total rows
at 13m50s, row rate 34996.99/sec (period), row rate 270903.32/sec (overall), 2.248500E+08 total rows
at 14m0s, row rate 33995.16/sec (period), row rate 268082.59/sec (overall), 2.251900E+08 total rows
at 14m10s, row rate 39003.77/sec (period), row rate 265387.81/sec (overall), 2.255800E+08 total rows
at 14m20s, row rate 233009.53/sec (period), row rate 265011.34/sec (overall), 2.279100E+08 total rows
at 14m30s, row rate 54002.78/sec (period), row rate 262586.08/sec (overall), 2.284500E+08 total rows
at 14m40s, row rate 52998.63/sec (period), row rate 260204.34/sec (overall), 2.289800E+08 total rows
at 14m50s, row rate 71004.62/sec (period), row rate 258078.64/sec (overall), 2.296900E+08 total rows
at 15m0s, row rate 342995.67/sec (period), row rate 259022.17/sec (overall), 2.331200E+08 total rows
at 15m10s, row rate 294976.34/sec (period), row rate 259417.31/sec (overall), 2.360700E+08 total rows
at 15m20s, row rate 50001.20/sec (period), row rate 257141.10/sec (overall), 2.365700E+08 total rows
at 15m30s, row rate 193001.39/sec (period), row rate 256451.43/sec (overall), 2.385000E+08 total rows
at 15m40s, row rate 310019.55/sec (period), row rate 257021.27/sec (overall), 2.416000E+08 total rows
at 15m50s, row rate 283982.84/sec (period), row rate 257305.09/sec (overall), 2.444400E+08 total rows
at 16m0s, row rate 82003.21/sec (period), row rate 255479.10/sec (overall), 2.452600E+08 total rows
at 16m10s, row rate 203982.82/sec (period), row rate 254948.17/sec (overall), 2.473000E+08 total rows
at 16m20s, row rate 90005.94/sec (period), row rate 253265.20/sec (overall), 2.482000E+08 total rows
at 16m30s, row rate 38000.54/sec (period), row rate 251090.84/sec (overall), 2.485800E+08 total rows
at 16m40s, row rate 45997.43/sec (period), row rate 249039.79/sec (overall), 2.490400E+08 total rows
at 16m50s, row rate 428007.00/sec (period), row rate 250811.71/sec (overall), 2.533200E+08 total rows
at 17m0s, row rate 305999.98/sec (period), row rate 251352.78/sec (overall), 2.563800E+08 total rows
at 17m10s, row rate 175999.91/sec (period), row rate 250621.19/sec (overall), 2.581400E+08 total rows
at 17m20s, row rate 101003.49/sec (period), row rate 249182.61/sec (overall), 2.591500E+08 total rows
at 17m30s, row rate 289991.17/sec (period), row rate 249571.28/sec (overall), 2.620500E+08 total rows
at 17m40s, row rate 90005.02/sec (period), row rate 248066.02/sec (overall), 2.629500E+08 total rows
at 17m50s, row rate 33999.75/sec (period), row rate 246065.39/sec (overall), 2.632900E+08 total rows
at 18m0s, row rate 252986.25/sec (period), row rate 246129.47/sec (overall), 2.658200E+08 total rows
COPY 266827680, took 18m3.17757834s with 16 worker(s) (mean rate 246337.890791/sec)
