at 10s, row rate 302986.91/sec (period), row rate 302986.91/sec (overall), 3.030000E+06 total rows
at 3m50s, row rate 12002.82/sec (period), row rate 531955.23/sec (overall), 1.223500E+08 total rows
at 4m0s, row rate 751964.65/sec (period), row rate 541122.68/sec (overall), 1.298700E+08 total rows
at 4m10s, row rate 1107101.05/sec (period), row rate 563759.74/sec (overall), 1.409400E+08 total rows
at 4m20s, row rate 985996.82/sec (period), row rate 579999.67/sec (overall), 1.508000E+08 total rows
at 4m30s, row rate 615998.46/sec (period), row rate 581332.96/sec (overall), 1.569600E+08 total rows
at 4m40s, row rate 287994.02/sec (period), row rate 570856.37/sec (overall), 1.598400E+08 total rows
at 4m50s, row rate 473001.10/sec (period), row rate 567482.06/sec (overall), 1.645700E+08 total rows
at 5m0s, row rate 223005.74/sec (period), row rate 555999.82/sec (overall), 1.668000E+08 total rows
at 5m10s, row rate 27999.84/sec (period), row rate 538967.47/sec (overall), 1.670800E+08 total rows
at 5m20s, row rate 7999.69/sec (period), row rate 522374.10/sec (overall), 1.671600E+08 total rows
at 5m30s, row rate 708037.77/sec (period), row rate 527999.98/sec (overall), 1.742400E+08 total rows
at 5m40s, row rate 422996.40/sec (period), row rate 524911.61/sec (overall), 1.784700E+08 total rows
at 5m50s, row rate 143989.15/sec (period), row rate 514027.32/sec (overall), 1.799100E+08 total rows
at 6m0s, row rate 21001.10/sec (period), row rate 500332.88/sec (overall), 1.801200E+08 total rows
at 6m10s, row rate 102999.51/sec (period), row rate 489594.10/sec (overall), 1.811500E+08 total rows
at 6m20s, row rate 848020.70/sec (period), row rate 499026.14/sec (overall), 1.896300E+08 total rows
at 6m30s, row rate 291003.09/sec (period), row rate 493692.27/sec (overall), 1.925400E+08 total rows
at 6m40s, row rate 41000.03/sec (period), row rate 482374.98/sec (overall), 1.929500E+08 total rows
at 6m50s, row rate 16998.95/sec (period), row rate 471023.66/sec (overall), 1.931200E+08 total rows
at 7m0s, row rate 611001.28/sec (period), row rate 474356.45/sec (overall), 1.992300E+08 total rows
at 7m10s, row rate 345994.57/sec (period), row rate 471371.25/sec (overall), 2.026900E+08 total rows
at 7m20s, row rate 198013.30/sec (period), row rate 465158.99/sec (overall), 2.046700E+08 total rows
at 7m30s, row rate 18998.50/sec (period), row rate 455243.54/sec (overall), 2.048600E+08 total rows
at 7m40s, row rate 133006.64/sec (period), row rate 448238.75/sec (overall), 2.061900E+08 total rows
at 7m50s, row rate 1135950.11/sec (period), row rate 462871.52/sec (overall), 2.175500E+08 total rows
at 8m0s, row rate 998073.18/sec (period), row rate 474020.74/sec (overall), 2.275300E+08 total rows
at 8m10s, row rate 302998.76/sec (period), row rate 470530.48/sec (overall), 2.305600E+08 total rows
at 8m20s, row rate 197998.26/sec (period), row rate 465079.79/sec (overall), 2.325400E+08 total rows
at 8m30s, row rate 603007.66/sec (period), row rate 467784.22/sec (overall), 2.385700E+08 total rows
at 8m40s, row rate 11996.52/sec (period), row rate 459016.58/sec (overall), 2.386900E+08 total rows
at 8m50s, row rate 12002.55/sec (period), row rate 450584.16/sec (overall), 2.388100E+08 total rows
at 9m0s, row rate 16001.10/sec (period), row rate 442536.88/sec (overall), 2.389700E+08 total rows
at 9m10s, row rate 773012.78/sec (period), row rate 448545.44/sec (overall), 2.467000E+08 total rows
at 9m20s, row rate 80991.71/sec (period), row rate 441981.32/sec (overall), 2.475100E+08 total rows
at 9m30s, row rate 21000.95/sec (period), row rate 434596.04/sec (overall), 2.477200E+08 total rows
at 9m40s, row rate 11995.41/sec (period), row rate 427307.09/sec (overall), 2.478400E+08 total rows
at 9m50s, row rate 804338.84/sec (period), row rate 433694.76/sec (overall), 2.558800E+08 total rows
at 10m0s, row rate 942979.86/sec (period), row rate 442183.02/sec (overall), 2.653100E+08 total rows
COPY 266827680, took 10m1.642932528s with 4 worker(s) (mean rate 443498.403412/sec)
