at 10s, row rate 210992.62/sec (period), row rate 210992.62/sec (overall), 2.110000E+06 total rows
at 13m10s, row rate 159990.39/sec (period), row rate 112746.68/sec (overall), 8.907000E+07 total rows
at 13m20s, row rate 125003.70/sec (period), row rate 112899.89/sec (overall), 9.032000E+07 total rows
at 13m30s, row rate 92004.93/sec (period), row rate 112641.94/sec (overall), 9.124000E+07 total rows
at 13m40s, row rate 34999.80/sec (period), row rate 111695.08/sec (overall), 9.159000E+07 total rows
at 13m50s, row rate 25998.06/sec (period), row rate 110662.51/sec (overall), 9.185000E+07 total rows
at 14m0s, row rate 20001.81/sec (period), row rate 109583.31/sec (overall), 9.205000E+07 total rows
at 14m10s, row rate 75992.76/sec (period), row rate 109188.09/sec (overall), 9.281000E+07 total rows
at 14m20s, row rate 163005.02/sec (period), row rate 109813.85/sec (overall), 9.444000E+07 total rows
at 14m30s, row rate 194010.40/sec (period), row rate 110781.58/sec (overall), 9.638000E+07 total rows
at 14m40s, row rate 200990.70/sec (period), row rate 111806.73/sec (overall), 9.839000E+07 total rows
at 14m50s, row rate 95001.16/sec (period), row rate 111617.90/sec (overall), 9.934000E+07 total rows
at 15m0s, row rate 106996.66/sec (period), row rate 111566.55/sec (overall), 1.004100E+08 total rows
at 15m10s, row rate 84000.67/sec (period), row rate 111263.63/sec (overall), 1.012500E+08 total rows
at 15m20s, row rate 79004.67/sec (period), row rate 110913.01/sec (overall), 1.020400E+08 total rows
at 15m30s, row rate 91996.07/sec (period), row rate 110709.60/sec (overall), 1.029600E+08 total rows
at 15m40s, row rate 110002.92/sec (period), row rate 110702.08/sec (overall), 1.040600E+08 total rows
at 15m50s, row rate 193995.77/sec (period), row rate 111578.87/sec (overall), 1.060000E+08 total rows
at 16m0s, row rate 207004.79/sec (period), row rate 112572.87/sec (overall), 1.080700E+08 total rows
at 16m10s, row rate 153002.10/sec (period), row rate 112989.66/sec (overall), 1.096000E+08 total rows
at 16m20s, row rate 112996.56/sec (period), row rate 112989.73/sec (overall), 1.107300E+08 total rows
at 16m30s, row rate 142001.00/sec (period), row rate 113282.77/sec (overall), 1.121500E+08 total rows
at 16m40s, row rate 111996.04/sec (period), row rate 113269.90/sec (overall), 1.132700E+08 total rows
at 16m50s, row rate 106000.80/sec (period), row rate 113197.93/sec (overall), 1.143300E+08 total rows
at 17m0s, row rate 135003.38/sec (period), row rate 113411.71/sec (overall), 1.156800E+08 total rows
at 17m10s, row rate 145004.90/sec (period), row rate 113718.43/sec (overall), 1.171300E+08 total rows
at 17m20s, row rate 186983.45/sec (period), row rate 114422.96/sec (overall), 1.190000E+08 total rows
at 17m30s, row rate 191008.31/sec (period), row rate 115152.31/sec (overall), 1.209100E+08 total rows
at 17m40s, row rate 142003.77/sec (period), row rate 115405.62/sec (overall), 1.223300E+08 total rows
at 17m50s, row rate 116996.43/sec (period), row rate 115420.49/sec (overall), 1.235000E+08 total rows
at 18m0s, row rate 31000.93/sec (period), row rate 114638.85/sec (overall), 1.238100E+08 total rows
at 18m10s, row rate 50001.37/sec (period), row rate 114045.86/sec (overall), 1.243100E+08 total rows
at 18m20s, row rate 40996.32/sec (period), row rate 113381.72/sec (overall), 1.247200E+08 total rows
at 18m30s, row rate 22999.84/sec (period), row rate 112567.46/sec (overall), 1.249500E+08 total rows
at 18m40s, row rate 55003.46/sec (period), row rate 112053.53/sec (overall), 1.255000E+08 total rows
at 18m50s, row rate 69001.56/sec (period), row rate 111672.55/sec (overall), 1.261900E+08 total rows
at 19m0s, row rate 80995.49/sec (period), row rate 111403.43/sec (overall), 1.270000E+08 total rows
at 19m10s, row rate 16999.40/sec (period), row rate 110582.50/sec (overall), 1.271700E+08 total rows
at 19m20s, row rate 13000.38/sec (period), row rate 109741.30/sec (overall), 1.273000E+08 total rows
at 19m30s, row rate 64999.61/sec (period), row rate 109358.89/sec (overall), 1.279500E+08 total rows
at 19m40s, row rate 103004.48/sec (period), row rate 109305.04/sec (overall), 1.289800E+08 total rows
at 19m50s, row rate 151992.28/sec (period), row rate 109663.78/sec (overall), 1.305000E+08 total rows
at 20m0s, row rate 151009.15/sec (period), row rate 110008.30/sec (overall), 1.320100E+08 total rows
at 20m10s, row rate 195996.70/sec (period), row rate 110718.96/sec (overall), 1.339700E+08 total rows
at 20m20s, row rate 203995.82/sec (period), row rate 111483.54/sec (overall), 1.360100E+08 total rows
at 20m30s, row rate 90000.41/sec (period), row rate 111308.88/sec (overall), 1.369100E+08 total rows
at 20m40s, row rate 86004.79/sec (period), row rate 111104.83/sec (overall), 1.377700E+08 total rows
at 20m50s, row rate 81999.74/sec (period), row rate 110871.99/sec (overall), 1.385900E+08 total rows
at 21m0s, row rate 81993.81/sec (period), row rate 110642.78/sec (overall), 1.394100E+08 total rows
at 21m10s, row rate 104997.88/sec (period), row rate 110598.33/sec (overall), 1.404600E+08 total rows
at 21m20s, row rate 93000.85/sec (period), row rate 110460.85/sec (overall), 1.413900E+08 total rows
at 21m30s, row rate 193001.91/sec (period), row rate 111100.70/sec (overall), 1.433200E+08 total rows
at 21m40s, row rate 200013.50/sec (period), row rate 111784.59/sec (overall), 1.453200E+08 total rows
at 21m50s, row rate 138996.93/sec (period), row rate 111992.33/sec (overall), 1.467100E+08 total rows
at 22m0s, row rate 93003.67/sec (period), row rate 111848.48/sec (overall), 1.476400E+08 total rows
at 22m10s, row rate 84991.65/sec (period), row rate 111646.53/sec (overall), 1.484900E+08 total rows
at 22m20s, row rate 110001.80/sec (period), row rate 111634.25/sec (overall), 1.495900E+08 total rows
at 22m30s, row rate 86999.86/sec (period), row rate 111451.78/sec (overall), 1.504600E+08 total rows
at 22m40s, row rate 100001.74/sec (period), row rate 111367.59/sec (overall), 1.514600E+08 total rows
at 22m50s, row rate 189007.30/sec (period), row rate 111934.28/sec (overall), 1.533500E+08 total rows
at 23m0s, row rate 208002.65/sec (period), row rate 112630.42/sec (overall), 1.554300E+08 total rows
at 23m10s, row rate 168000.44/sec (period), row rate 113028.76/sec (overall), 1.571100E+08 total rows
at 23m20s, row rate 123990.80/sec (period), row rate 113107.07/sec (overall), 1.583500E+08 total rows
at 23m30s, row rate 135006.00/sec (period), row rate 113262.37/sec (overall), 1.597000E+08 total rows
at 23m40s, row rate 66997.08/sec (period), row rate 112936.55/sec (overall), 1.603700E+08 total rows
at 23m50s, row rate 49001.47/sec (period), row rate 112489.46/sec (overall), 1.608600E+08 total rows
at 24m0s, row rate 83002.03/sec (period), row rate 112284.69/sec (overall), 1.616900E+08 total rows
at 24m10s, row rate 10999.54/sec (period), row rate 111586.15/sec (overall), 1.618000E+08 total rows
at 24m20s, row rate 68004.20/sec (period), row rate 111287.66/sec (overall), 1.624800E+08 total rows
at 24m30s, row rate 119998.68/sec (period), row rate 111346.92/sec (overall), 1.636800E+08 total rows
at 24m40s, row rate 83993.46/sec (period), row rate 111162.08/sec (overall), 1.645200E+08 total rows
at 24m50s, row rate 58000.85/sec (period), row rate 110805.30/sec (overall), 1.651000E+08 total rows
at 25m0s, row rate 19000.30/sec (period), row rate 110193.28/sec (overall), 1.652900E+08 total rows
at 25m10s, row rate 73002.32/sec (period), row rate 109946.99/sec (overall), 1.660200E+08 total rows
at 25m20s, row rate 75997.40/sec (period), row rate 109723.63/sec (overall), 1.667800E+08 total rows
at 25m30s, row rate 25001.48/sec (period), row rate 109169.92/sec (overall), 1.670300E+08 total rows
at 25m40s, row rate 24999.28/sec (period), row rate 108623.34/sec (overall), 1.672800E+08 total rows
at 25m50s, row rate 46998.12/sec (period), row rate 108225.74/sec (overall), 1.677500E+08 total rows
at 26m0s, row rate 68999.46/sec (period), row rate 107974.29/sec (overall), 1.684400E+08 total rows
at 26m10s, row rate 64005.74/sec (period), row rate 107694.26/sec (overall), 1.690800E+08 total rows
at 26m20s, row rate 78994.63/sec (period), row rate 107512.61/sec (overall), 1.698700E+08 total rows
at 26m30s, row rate 111996.89/sec (period), row rate 107540.81/sec (overall), 1.709900E+08 total rows
at 26m40s, row rate 122011.89/sec (period), row rate 107631.25/sec (overall), 1.722100E+08 total rows
at 26m50s, row rate 120992.01/sec (period), row rate 107714.24/sec (overall), 1.734200E+08 total rows
at 27m0s, row rate 185012.22/sec (period), row rate 108191.35/sec (overall), 1.752700E+08 total rows
at 27m10s, row rate 193987.49/sec (period), row rate 108717.75/sec (overall), 1.772100E+08 total rows
at 27m20s, row rate 178006.11/sec (period), row rate 109140.22/sec (overall), 1.789900E+08 total rows
at 27m30s, row rate 122993.20/sec (period), row rate 109224.18/sec (overall), 1.802200E+08 total rows
at 27m40s, row rate 95002.74/sec (period), row rate 109138.51/sec (overall), 1.811700E+08 total rows
at 27m50s, row rate 105005.71/sec (period), row rate 109113.77/sec (overall), 1.822200E+08 total rows
at 28m0s, row rate 79992.37/sec (period), row rate 108940.41/sec (overall), 1.830200E+08 total rows
at 28m10s, row rate 93003.05/sec (period), row rate 108846.11/sec (overall), 1.839500E+08 total rows
at 28m20s, row rate 141994.27/sec (period), row rate 109041.11/sec (overall), 1.853700E+08 total rows
at 28m30s, row rate 205016.42/sec (period), row rate 109602.32/sec (overall), 1.874200E+08 total rows
at 28m40s, row rate 203004.86/sec (period), row rate 110145.35/sec (overall), 1.894500E+08 total rows
at 28m50s, row rate 94992.48/sec (period), row rate 110057.75/sec (overall), 1.904000E+08 total rows
at 29m0s, row rate 87006.63/sec (period), row rate 109925.28/sec (overall), 1.912700E+08 total rows
at 29m10s, row rate 87998.93/sec (period), row rate 109799.99/sec (overall), 1.921500E+08 total rows
at 29m20s, row rate 85000.25/sec (period), row rate 109659.08/sec (overall), 1.930000E+08 total rows
at 29m30s, row rate 95993.65/sec (period), row rate 109581.87/sec (overall), 1.939600E+08 total rows
at 29m40s, row rate 90998.39/sec (period), row rate 109477.47/sec (overall), 1.948700E+08 total rows
at 29m50s, row rate 117006.55/sec (period), row rate 109519.52/sec (overall), 1.960400E+08 total rows
at 30m0s, row rate 85995.63/sec (period), row rate 109388.83/sec (overall), 1.969000E+08 total rows
at 30m10s, row rate 43001.75/sec (period), row rate 109022.07/sec (overall), 1.973300E+08 total rows
at 30m20s, row rate 51002.21/sec (period), row rate 108703.29/sec (overall), 1.978400E+08 total rows
at 30m30s, row rate 65996.45/sec (period), row rate 108469.91/sec (overall), 1.985000E+08 total rows
at 30m40s, row rate 59002.70/sec (period), row rate 108201.07/sec (overall), 1.990900E+08 total rows
at 30m50s, row rate 71997.53/sec (period), row rate 108005.37/sec (overall), 1.998100E+08 total rows
at 31m0s, row rate 46997.95/sec (period), row rate 107677.36/sec (overall), 2.002800E+08 total rows
at 31m10s, row rate 44999.51/sec (period), row rate 107342.18/sec (overall), 2.007300E+08 total rows
at 31m20s, row rate 110007.67/sec (period), row rate 107356.36/sec (overall), 2.018300E+08 total rows
at 31m30s, row rate 57999.90/sec (period), row rate 107095.21/sec (overall), 2.024100E+08 total rows
at 31m40s, row rate 70998.20/sec (period), row rate 106905.23/sec (overall), 2.031200E+08 total rows
at 31m50s, row rate 8999.77/sec (period), row rate 106392.62/sec (overall), 2.032100E+08 total rows
at 32m0s, row rate 38002.98/sec (period), row rate 106036.45/sec (overall), 2.035900E+08 total rows
at 32m10s, row rate 39000.14/sec (period), row rate 105689.11/sec (overall), 2.039800E+08 total rows
at 32m20s, row rate 93994.42/sec (period), row rate 105628.83/sec (overall), 2.049200E+08 total rows
at 32m30s, row rate 160009.49/sec (period), row rate 105907.69/sec (overall), 2.065200E+08 total rows
at 32m40s, row rate 209000.96/sec (period), row rate 106433.67/sec (overall), 2.086100E+08 total rows
at 32m50s, row rate 192991.24/sec (period), row rate 106873.07/sec (overall), 2.105400E+08 total rows
at 33m0s, row rate 119004.35/sec (period), row rate 106934.34/sec (overall), 2.117300E+08 total rows
at 33m10s, row rate 113991.22/sec (period), row rate 106969.80/sec (overall), 2.128700E+08 total rows
at 33m20s, row rate 98001.51/sec (period), row rate 106924.96/sec (overall), 2.138500E+08 total rows
at 33m30s, row rate 153004.74/sec (period), row rate 107154.20/sec (overall), 2.153800E+08 total rows
at 33m40s, row rate 145005.61/sec (period), row rate 107341.58/sec (overall), 2.168300E+08 total rows
at 33m50s, row rate 138995.80/sec (period), row rate 107497.52/sec (overall), 2.182200E+08 total rows
at 34m0s, row rate 209984.38/sec (period), row rate 107999.94/sec (overall), 2.203200E+08 total rows
at 34m10s, row rate 206004.82/sec (period), row rate 108478.00/sec (overall), 2.223800E+08 total rows
at 34m20s, row rate 129000.69/sec (period), row rate 108577.63/sec (overall), 2.236700E+08 total rows
at 34m30s, row rate 117003.63/sec (period), row rate 108618.33/sec (overall), 2.248400E+08 total rows
at 34m40s, row rate 108995.75/sec (period), row rate 108620.14/sec (overall), 2.259300E+08 total rows
at 34m50s, row rate 119998.71/sec (period), row rate 108674.59/sec (overall), 2.271300E+08 total rows
at 35m0s, row rate 139007.27/sec (period), row rate 108819.02/sec (overall), 2.285200E+08 total rows
at 35m10s, row rate 90998.54/sec (period), row rate 108734.56/sec (overall), 2.294300E+08 total rows
at 35m20s, row rate 185996.67/sec (period), row rate 109099.01/sec (overall), 2.312900E+08 total rows
at 35m30s, row rate 209015.04/sec (period), row rate 109568.07/sec (overall), 2.333800E+08 total rows
at 35m40s, row rate 132988.32/sec (period), row rate 109677.52/sec (overall), 2.347100E+08 total rows
at 35m50s, row rate 59002.97/sec (period), row rate 109441.84/sec (overall), 2.353000E+08 total rows
at 36m0s, row rate 63001.01/sec (period), row rate 109226.84/sec (overall), 2.359300E+08 total rows
at 36m10s, row rate 9999.68/sec (period), row rate 108769.55/sec (overall), 2.360300E+08 total rows
at 36m20s, row rate 41002.43/sec (period), row rate 108458.71/sec (overall), 2.364400E+08 total rows
at 36m30s, row rate 27997.07/sec (period), row rate 108091.27/sec (overall), 2.367200E+08 total rows
at 36m40s, row rate 64002.73/sec (period), row rate 107890.88/sec (overall), 2.373600E+08 total rows
at 36m50s, row rate 71001.64/sec (period), row rate 107723.96/sec (overall), 2.380700E+08 total rows
at 37m0s, row rate 50996.75/sec (period), row rate 107468.42/sec (overall), 2.385800E+08 total rows
at 37m10s, row rate 82007.71/sec (period), row rate 107354.25/sec (overall), 2.394000E+08 total rows
at 37m20s, row rate 33997.87/sec (period), row rate 107026.75/sec (overall), 2.397400E+08 total rows
at 37m30s, row rate 55001.03/sec (period), row rate 106795.53/sec (overall), 2.402900E+08 total rows
at 37m40s, row rate 33000.37/sec (period), row rate 106469.00/sec (overall), 2.406200E+08 total rows
at 37m50s, row rate 66997.34/sec (period), row rate 106295.11/sec (overall), 2.412900E+08 total rows
at 38m0s, row rate 109999.84/sec (period), row rate 106311.36/sec (overall), 2.423900E+08 total rows
at 38m10s, row rate 149009.57/sec (period), row rate 106497.81/sec (overall), 2.438800E+08 total rows
at 38m20s, row rate 209984.59/sec (period), row rate 106947.78/sec (overall), 2.459800E+08 total rows
at 38m30s, row rate 195017.06/sec (period), row rate 107329.00/sec (overall), 2.479300E+08 total rows
at 38m40s, row rate 140996.91/sec (period), row rate 107474.12/sec (overall), 2.493400E+08 total rows
at 38m50s, row rate 136996.77/sec (period), row rate 107600.83/sec (overall), 2.507100E+08 total rows
at 39m0s, row rate 111998.56/sec (period), row rate 107619.63/sec (overall), 2.518300E+08 total rows
at 39m10s, row rate 101003.01/sec (period), row rate 107591.47/sec (overall), 2.528400E+08 total rows
at 39m20s, row rate 153989.60/sec (period), row rate 107788.09/sec (overall), 2.543800E+08 total rows
at 39m30s, row rate 156012.96/sec (period), row rate 107991.55/sec (overall), 2.559400E+08 total rows
at 39m40s, row rate 176994.72/sec (period), row rate 108281.49/sec (overall), 2.577100E+08 total rows
at 39m50s, row rate 202992.66/sec (period), row rate 108677.78/sec (overall), 2.597400E+08 total rows
at 40m0s, row rate 198999.75/sec (period), row rate 109054.13/sec (overall), 2.617300E+08 total rows
at 40m10s, row rate 131003.83/sec (period), row rate 109145.20/sec (overall), 2.630400E+08 total rows
at 40m20s, row rate 93004.29/sec (period), row rate 109078.51/sec (overall), 2.639700E+08 total rows
at 40m30s, row rate 113992.86/sec (period), row rate 109098.73/sec (overall), 2.651100E+08 total rows
at 40m40s, row rate 93999.69/sec (period), row rate 109036.85/sec (overall), 2.660500E+08 total rows
COPY 266827680, took 40m46.050182516s with 1 worker(s) (mean rate 109085.120946/sec)
