at 10s, row rate 297992.07/sec (period), row rate 297992.07/sec (overall), 2.980000E+06 total rows
at 8m0s, row rate 65999.96/sec (period), row rate 188791.33/sec (overall), 9.062000E+07 total rows
at 8m10s, row rate 448998.91/sec (period), row rate 194101.69/sec (overall), 9.511000E+07 total rows
at 8m20s, row rate 445010.21/sec (period), row rate 199119.74/sec (overall), 9.956000E+07 total rows
at 8m30s, row rate 440011.35/sec (period), row rate 203842.98/sec (overall), 1.039600E+08 total rows
at 8m40s, row rate 454997.93/sec (period), row rate 208672.90/sec (overall), 1.085100E+08 total rows
at 8m50s, row rate 433995.26/sec (period), row rate 212924.31/sec (overall), 1.128500E+08 total rows
at 9m0s, row rate 259995.07/sec (period), row rate 213796.01/sec (overall), 1.154500E+08 total rows
at 9m10s, row rate 18000.15/sec (period), row rate 210236.11/sec (overall), 1.156300E+08 total rows
at 9m20s, row rate 5000.01/sec (period), row rate 206571.19/sec (overall), 1.156800E+08 total rows
at 9m30s, row rate 60000.44/sec (period), row rate 203999.80/sec (overall), 1.162800E+08 total rows
at 9m40s, row rate 274004.74/sec (period), row rate 205206.76/sec (overall), 1.190200E+08 total rows
at 9m50s, row rate 234994.52/sec (period), row rate 205711.65/sec (overall), 1.213700E+08 total rows
at 10m0s, row rate 180995.73/sec (period), row rate 205299.71/sec (overall), 1.231800E+08 total rows
at 10m10s, row rate 68999.98/sec (period), row rate 203065.29/sec (overall), 1.238700E+08 total rows
at 10m20s, row rate 270012.66/sec (period), row rate 204145.03/sec (overall), 1.265700E+08 total rows
at 10m30s, row rate 225999.80/sec (period), row rate 204491.93/sec (overall), 1.288300E+08 total rows
at 10m40s, row rate 68997.85/sec (period), row rate 202374.77/sec (overall), 1.295200E+08 total rows
at 10m50s, row rate 87004.98/sec (period), row rate 200599.96/sec (overall), 1.303900E+08 total rows
at 11m0s, row rate 434968.95/sec (period), row rate 204151.25/sec (overall), 1.347400E+08 total rows
at 11m10s, row rate 378031.83/sec (period), row rate 206746.26/sec (overall), 1.385200E+08 total rows
at 11m20s, row rate 392965.69/sec (period), row rate 209485.02/sec (overall), 1.424500E+08 total rows
at 11m30s, row rate 382029.62/sec (period), row rate 211985.47/sec (overall), 1.462700E+08 total rows
at 11m40s, row rate 401985.73/sec (period), row rate 214699.86/sec (overall), 1.502900E+08 total rows
at 11m50s, row rate 388006.56/sec (period), row rate 217140.75/sec (overall), 1.541700E+08 total rows
at 12m0s, row rate 411998.68/sec (period), row rate 219847.12/sec (overall), 1.582900E+08 total rows
at 12m10s, row rate 311987.06/sec (period), row rate 221109.36/sec (overall), 1.614100E+08 total rows
at 12m20s, row rate 69999.65/sec (period), row rate 219067.33/sec (overall), 1.621100E+08 total rows
at 12m30s, row rate 20000.21/sec (period), row rate 216413.13/sec (overall), 1.623100E+08 total rows
at 12m40s, row rate 16000.73/sec (period), row rate 213776.25/sec (overall), 1.624700E+08 total rows
at 12m50s, row rate 286985.78/sec (period), row rate 214727.07/sec (overall), 1.653400E+08 total rows
at 13m0s, row rate 367003.01/sec (period), row rate 216679.31/sec (overall), 1.690100E+08 total rows
at 13m10s, row rate 358989.77/sec (period), row rate 218480.76/sec (overall), 1.726000E+08 total rows
at 13m20s, row rate 354021.97/sec (period), row rate 220174.91/sec (overall), 1.761400E+08 total rows
at 13m30s, row rate 401011.03/sec (period), row rate 222407.40/sec (overall), 1.801500E+08 total rows
at 13m40s, row rate 176996.32/sec (period), row rate 221853.59/sec (overall), 1.819200E+08 total rows
at 13m50s, row rate 28000.44/sec (period), row rate 219518.05/sec (overall), 1.822000E+08 total rows
at 14m0s, row rate 13999.92/sec (period), row rate 217071.39/sec (overall), 1.823400E+08 total rows
at 14m10s, row rate 64000.58/sec (period), row rate 215270.58/sec (overall), 1.829800E+08 total rows
at 14m20s, row rate 271999.13/sec (period), row rate 215930.21/sec (overall), 1.857000E+08 total rows
at 14m30s, row rate 254991.38/sec (period), row rate 216379.21/sec (overall), 1.882500E+08 total rows
at 14m40s, row rate 131992.82/sec (period), row rate 215420.22/sec (overall), 1.895700E+08 total rows
at 14m50s, row rate 83006.31/sec (period), row rate 213932.54/sec (overall), 1.904000E+08 total rows
at 15m0s, row rate 261002.47/sec (period), row rate 214455.53/sec (overall), 1.930100E+08 total rows
at 15m10s, row rate 170999.72/sec (period), row rate 213977.99/sec (overall), 1.947200E+08 total rows
at 15m20s, row rate 17999.53/sec (period), row rate 211847.74/sec (overall), 1.949000E+08 total rows
at 15m30s, row rate 88003.23/sec (period), row rate 210516.13/sec (overall), 1.957800E+08 total rows
at 15m40s, row rate 108999.77/sec (period), row rate 209436.16/sec (overall), 1.968700E+08 total rows
at 15m50s, row rate 203988.15/sec (period), row rate 209378.81/sec (overall), 1.989100E+08 total rows
at 16m0s, row rate 162002.92/sec (period), row rate 208885.32/sec (overall), 2.005300E+08 total rows
at 16m10s, row rate 111000.38/sec (period), row rate 207876.20/sec (overall), 2.016400E+08 total rows
at 16m20s, row rate 36999.28/sec (period), row rate 206132.53/sec (overall), 2.020100E+08 total rows
at 16m30s, row rate 25999.15/sec (period), row rate 204312.94/sec (overall), 2.022700E+08 total rows
at 16m40s, row rate 20000.81/sec (period), row rate 202469.89/sec (overall), 2.024700E+08 total rows
at 16m50s, row rate 23998.94/sec (period), row rate 200702.78/sec (overall), 2.027100E+08 total rows
at 17m0s, row rate 83002.62/sec (period), row rate 199548.89/sec (overall), 2.035400E+08 total rows
at 17m10s, row rate 258991.95/sec (period), row rate 200126.03/sec (overall), 2.061300E+08 total rows
at 17m20s, row rate 268016.07/sec (period), row rate 200778.78/sec (overall), 2.088100E+08 total rows
at 17m30s, row rate 175987.75/sec (period), row rate 200542.66/sec (overall), 2.105700E+08 total rows
at 17m40s, row rate 59001.44/sec (period), row rate 199207.39/sec (overall), 2.111600E+08 total rows
at 17m50s, row rate 477033.04/sec (period), row rate 201803.72/sec (overall), 2.159300E+08 total rows
at 18m0s, row rate 481973.91/sec (period), row rate 204398.02/sec (overall), 2.207500E+08 total rows
at 18m10s, row rate 474984.23/sec (period), row rate 206880.55/sec (overall), 2.255000E+08 total rows
at 18m20s, row rate 492030.99/sec (period), row rate 209472.66/sec (overall), 2.304200E+08 total rows
at 18m30s, row rate 516001.25/sec (period), row rate 212234.17/sec (overall), 2.355800E+08 total rows
at 18m40s, row rate 465986.77/sec (period), row rate 214499.88/sec (overall), 2.402400E+08 total rows
at 18m50s, row rate 452006.31/sec (period), row rate 216601.68/sec (overall), 2.447600E+08 total rows
at 19m0s, row rate 298004.58/sec (period), row rate 217315.73/sec (overall), 2.477400E+08 total rows
at 19m10s, row rate 26999.54/sec (period), row rate 215660.78/sec (overall), 2.480100E+08 total rows
at 19m20s, row rate 15000.48/sec (period), row rate 213931.00/sec (overall), 2.481600E+08 total rows
at 19m30s, row rate 37998.03/sec (period), row rate 212427.22/sec (overall), 2.485400E+08 total rows
at 19m40s, row rate 263001.95/sec (period), row rate 212855.82/sec (overall), 2.511700E+08 total rows
at 19m50s, row rate 233012.81/sec (period), row rate 213025.20/sec (overall), 2.535000E+08 total rows
at 20m0s, row rate 185996.61/sec (period), row rate 212799.95/sec (overall), 2.553600E+08 total rows
at 20m10s, row rate 25998.77/sec (period), row rate 211256.07/sec (overall), 2.556200E+08 total rows
at 20m20s, row rate 240010.41/sec (period), row rate 211491.75/sec (overall), 2.580200E+08 total rows
at 20m30s, row rate 77998.07/sec (period), row rate 210406.41/sec (overall), 2.588000E+08 total rows
at 20m40s, row rate 33999.42/sec (period), row rate 208983.75/sec (overall), 2.591400E+08 total rows
at 20m50s, row rate 74003.15/sec (period), row rate 207903.95/sec (overall), 2.598800E+08 total rows
at 21m0s, row rate 109993.74/sec (period), row rate 207126.84/sec (overall), 2.609800E+08 total rows
at 21m10s, row rate 37000.86/sec (period), row rate 205787.30/sec (overall), 2.613500E+08 total rows
at 21m20s, row rate 24000.97/sec (period), row rate 204367.15/sec (overall), 2.615900E+08 total rows
at 21m30s, row rate 22999.15/sec (period), row rate 202961.15/sec (overall), 2.618200E+08 total rows
at 21m40s, row rate 24001.01/sec (period), row rate 201584.59/sec (overall), 2.620600E+08 total rows
at 21m50s, row rate 170995.09/sec (period), row rate 201351.07/sec (overall), 2.637700E+08 total rows
at 22m0s, row rate 48999.07/sec (period), row rate 200196.87/sec (overall), 2.642600E+08 total rows
at 22m10s, row rate 28001.75/sec (period), row rate 198902.25/sec (overall), 2.645400E+08 total rows
at 22m20s, row rate 108989.09/sec (period), row rate 198231.19/sec (overall), 2.656300E+08 total rows
COPY 266827680, took 22m25.352264438s with 4 worker(s) (mean rate 198332.947476/sec)
