at 10s, row rate 519975.04/sec (period), row rate 519975.04/sec (overall), 5.200000E+06 total rows
at 8m10s, row rate 35981.22/sec (period), row rate 229568.77/sec (overall), 1.124900E+08 total rows
at 8m20s, row rate 81041.40/sec (period), row rate 226599.74/sec (overall), 1.133000E+08 total rows
at 8m30s, row rate 137002.20/sec (period), row rate 224842.96/sec (overall), 1.146700E+08 total rows
at 8m40s, row rate 131002.97/sec (period), row rate 223038.38/sec (overall), 1.159800E+08 total rows
at 8m50s, row rate 72998.14/sec (period), row rate 220207.37/sec (overall), 1.167100E+08 total rows
at 9m0s, row rate 278999.06/sec (period), row rate 221296.10/sec (overall), 1.195000E+08 total rows
at 9m10s, row rate 467004.50/sec (period), row rate 225763.48/sec (overall), 1.241700E+08 total rows
at 9m20s, row rate 488982.42/sec (period), row rate 230463.98/sec (overall), 1.290600E+08 total rows
at 9m30s, row rate 485991.69/sec (period), row rate 234947.00/sec (overall), 1.339200E+08 total rows
at 9m40s, row rate 494042.32/sec (period), row rate 239413.77/sec (overall), 1.388600E+08 total rows
at 9m50s, row rate 474969.98/sec (period), row rate 243406.50/sec (overall), 1.436100E+08 total rows
at 10m0s, row rate 477009.38/sec (period), row rate 247299.80/sec (overall), 1.483800E+08 total rows
at 10m10s, row rate 479005.32/sec (period), row rate 251098.21/sec (overall), 1.531700E+08 total rows
at 10m20s, row rate 146991.98/sec (period), row rate 249418.99/sec (overall), 1.546400E+08 total rows
at 10m30s, row rate 68005.99/sec (period), row rate 246539.67/sec (overall), 1.553200E+08 total rows
at 10m40s, row rate 30999.57/sec (period), row rate 243171.81/sec (overall), 1.556300E+08 total rows
at 10m50s, row rate 279982.63/sec (period), row rate 243738.16/sec (overall), 1.584300E+08 total rows
at 11m0s, row rate 493014.35/sec (period), row rate 247514.96/sec (overall), 1.633600E+08 total rows
at 11m10s, row rate 482989.84/sec (period), row rate 251029.58/sec (overall), 1.681900E+08 total rows
at 11m20s, row rate 484028.91/sec (period), row rate 254455.84/sec (overall), 1.730300E+08 total rows
at 11m30s, row rate 469989.83/sec (period), row rate 257579.59/sec (overall), 1.777300E+08 total rows
at 11m40s, row rate 460968.65/sec (period), row rate 260485.34/sec (overall), 1.823400E+08 total rows
at 11m50s, row rate 347006.61/sec (period), row rate 261703.92/sec (overall), 1.858100E+08 total rows
at 12m0s, row rate 247003.73/sec (period), row rate 261499.76/sec (overall), 1.882800E+08 total rows
at 12m10s, row rate 193006.66/sec (period), row rate 260561.53/sec (overall), 1.902100E+08 total rows
at 12m20s, row rate 40999.80/sec (period), row rate 257594.46/sec (overall), 1.906200E+08 total rows
at 12m30s, row rate 247986.81/sec (period), row rate 257466.36/sec (overall), 1.931000E+08 total rows
at 12m40s, row rate 489028.45/sec (period), row rate 260513.05/sec (overall), 1.979900E+08 total rows
at 12m50s, row rate 510980.44/sec (period), row rate 263765.99/sec (overall), 2.031000E+08 total rows
at 13m0s, row rate 112999.09/sec (period), row rate 261833.07/sec (overall), 2.042300E+08 total rows
at 13m10s, row rate 245994.38/sec (period), row rate 261632.57/sec (overall), 2.066900E+08 total rows
at 13m20s, row rate 157011.92/sec (period), row rate 260324.92/sec (overall), 2.082600E+08 total rows
at 13m30s, row rate 50000.99/sec (period), row rate 257728.38/sec (overall), 2.087600E+08 total rows
at 13m40s, row rate 74995.47/sec (period), row rate 255499.79/sec (overall), 2.095100E+08 total rows
at 13m50s, row rate 247993.20/sec (period), row rate 255409.35/sec (overall), 2.119900E+08 total rows
at 14m0s, row rate 230003.10/sec (period), row rate 255106.90/sec (overall), 2.142900E+08 total rows
at 14m10s, row rate 149005.30/sec (period), row rate 253858.69/sec (overall), 2.157800E+08 total rows
at 14m20s, row rate 115003.11/sec (period), row rate 252244.13/sec (overall), 2.169300E+08 total rows
at 14m30s, row rate 230987.92/sec (period), row rate 251999.80/sec (overall), 2.192400E+08 total rows
at 14m40s, row rate 58999.88/sec (period), row rate 249806.61/sec (overall), 2.198300E+08 total rows
at 14m50s, row rate 40999.58/sec (period), row rate 247460.45/sec (overall), 2.202400E+08 total rows
at 15m0s, row rate 187000.79/sec (period), row rate 246788.68/sec (overall), 2.221100E+08 total rows
at 15m10s, row rate 224017.13/sec (period), row rate 246538.46/sec (overall), 2.243500E+08 total rows
at 15m20s, row rate 191991.75/sec (period), row rate 245945.53/sec (overall), 2.262700E+08 total rows
at 15m30s, row rate 105995.90/sec (period), row rate 244440.64/sec (overall), 2.273300E+08 total rows
at 15m40s, row rate 31999.03/sec (period), row rate 242180.56/sec (overall), 2.276500E+08 total rows
at 15m50s, row rate 57004.59/sec (period), row rate 240231.50/sec (overall), 2.282200E+08 total rows
at 16m0s, row rate 276001.81/sec (period), row rate 240604.10/sec (overall), 2.309800E+08 total rows
at 16m10s, row rate 76999.18/sec (period), row rate 238917.43/sec (overall), 2.317500E+08 total rows
at 16m20s, row rate 132001.92/sec (period), row rate 237826.48/sec (overall), 2.330700E+08 total rows
at 16m30s, row rate 134999.07/sec (period), row rate 236787.81/sec (overall), 2.344200E+08 total rows
at 16m40s, row rate 127992.25/sec (period), row rate 235699.79/sec (overall), 2.357000E+08 total rows
at 16m50s, row rate 51000.75/sec (period), row rate 233871.11/sec (overall), 2.362100E+08 total rows
at 17m0s, row rate 38999.39/sec (period), row rate 231960.58/sec (overall), 2.366000E+08 total rows
at 17m10s, row rate 225014.70/sec (period), row rate 231893.15/sec (overall), 2.388500E+08 total rows
at 17m20s, row rate 216994.80/sec (period), row rate 231749.89/sec (overall), 2.410200E+08 total rows
at 17m30s, row rate 65001.63/sec (period), row rate 230161.85/sec (overall), 2.416700E+08 total rows
at 17m40s, row rate 58995.83/sec (period), row rate 228546.96/sec (overall), 2.422600E+08 total rows
at 17m50s, row rate 267000.80/sec (period), row rate 228906.35/sec (overall), 2.449300E+08 total rows
at 18m0s, row rate 174000.19/sec (period), row rate 228397.96/sec (overall), 2.466700E+08 total rows
at 18m10s, row rate 46999.36/sec (period), row rate 226733.73/sec (overall), 2.471400E+08 total rows
at 18m20s, row rate 174001.07/sec (period), row rate 226254.34/sec (overall), 2.488800E+08 total rows
at 18m30s, row rate 258016.76/sec (period), row rate 226540.47/sec (overall), 2.514600E+08 total rows
at 18m40s, row rate 243991.85/sec (period), row rate 226696.29/sec (overall), 2.539000E+08 total rows
at 18m50s, row rate 149002.23/sec (period), row rate 226008.75/sec (overall), 2.553900E+08 total rows
at 19m0s, row rate 42998.84/sec (period), row rate 224403.35/sec (overall), 2.558200E+08 total rows
at 19m10s, row rate 32001.79/sec (period), row rate 222730.39/sec (overall), 2.561400E+08 total rows
at 19m20s, row rate 361999.68/sec (period), row rate 223930.99/sec (overall), 2.597600E+08 total rows
at 19m30s, row rate 537964.58/sec (period), row rate 226615.21/sec (overall), 2.651400E+08 total rows
COPY 266827680, took 19m32.742303669s with 8 worker(s) (mean rate 227524.562869/sec)
