at 10s, row rate 240984.26/sec (period), row rate 240984.26/sec (overall), 2.410000E+06 total rows
at 3m50s, row rate 144993.63/sec (period), row rate 229129.07/sec (overall), 5.270000E+07 total rows
at 4m0s, row rate 90002.79/sec (period), row rate 223332.35/sec (overall), 5.360000E+07 total rows
at 4m10s, row rate 295030.00/sec (period), row rate 226199.96/sec (overall), 5.655000E+07 total rows
at 4m20s, row rate 950997.83/sec (period), row rate 254076.86/sec (overall), 6.606000E+07 total rows
at 4m30s, row rate 935942.46/sec (period), row rate 279332.63/sec (overall), 7.542000E+07 total rows
at 4m40s, row rate 937969.69/sec (period), row rate 302856.06/sec (overall), 8.480000E+07 total rows
at 4m50s, row rate 306987.60/sec (period), row rate 302998.53/sec (overall), 8.787000E+07 total rows
at 5m0s, row rate 162002.85/sec (period), row rate 298298.77/sec (overall), 8.949000E+07 total rows
at 5m10s, row rate 99009.86/sec (period), row rate 291870.74/sec (overall), 9.048000E+07 total rows
at 5m20s, row rate 92000.85/sec (period), row rate 285624.87/sec (overall), 9.140000E+07 total rows
at 5m30s, row rate 147993.18/sec (period), row rate 281454.03/sec (overall), 9.288000E+07 total rows
at 5m40s, row rate 155008.98/sec (period), row rate 277735.27/sec (overall), 9.443000E+07 total rows
at 5m50s, row rate 39981.32/sec (period), row rate 270939.22/sec (overall), 9.483000E+07 total rows
at 6m0s, row rate 119046.80/sec (period), row rate 266721.65/sec (overall), 9.602000E+07 total rows
at 6m10s, row rate 77995.94/sec (period), row rate 261620.71/sec (overall), 9.680000E+07 total rows
at 6m20s, row rate 32976.91/sec (period), row rate 255599.69/sec (overall), 9.713000E+07 total rows
at 6m30s, row rate 64046.49/sec (period), row rate 250691.65/sec (overall), 9.777000E+07 total rows
at 6m40s, row rate 151999.92/sec (period), row rate 248224.36/sec (overall), 9.929000E+07 total rows
at 6m50s, row rate 148000.47/sec (period), row rate 245779.89/sec (overall), 1.007700E+08 total rows
at 7m0s, row rate 99006.92/sec (period), row rate 242285.54/sec (overall), 1.017600E+08 total rows
at 7m10s, row rate 341982.88/sec (period), row rate 244604.19/sec (overall), 1.051800E+08 total rows
at 7m20s, row rate 935040.94/sec (period), row rate 260295.24/sec (overall), 1.145300E+08 total rows
at 7m30s, row rate 929005.22/sec (period), row rate 275155.37/sec (overall), 1.238200E+08 total rows
at 7m40s, row rate 909945.58/sec (period), row rate 288955.95/sec (overall), 1.329200E+08 total rows
at 7m50s, row rate 75957.66/sec (period), row rate 284421.61/sec (overall), 1.336800E+08 total rows
at 8m0s, row rate 46028.57/sec (period), row rate 279458.17/sec (overall), 1.341400E+08 total rows
at 8m10s, row rate 31995.57/sec (period), row rate 274407.23/sec (overall), 1.344600E+08 total rows
at 8m20s, row rate 329034.71/sec (period), row rate 275499.67/sec (overall), 1.377500E+08 total rows
at 8m30s, row rate 330018.28/sec (period), row rate 276568.60/sec (overall), 1.410500E+08 total rows
at 8m40s, row rate 273981.13/sec (period), row rate 276518.84/sec (overall), 1.437900E+08 total rows
at 8m50s, row rate 163003.13/sec (period), row rate 274377.07/sec (overall), 1.454200E+08 total rows
at 9m0s, row rate 212992.94/sec (period), row rate 273240.29/sec (overall), 1.475500E+08 total rows
at 9m10s, row rate 231018.42/sec (period), row rate 272472.69/sec (overall), 1.498600E+08 total rows
at 9m20s, row rate 65998.90/sec (period), row rate 268785.59/sec (overall), 1.505200E+08 total rows
at 9m30s, row rate 34997.23/sec (period), row rate 264683.73/sec (overall), 1.508700E+08 total rows
at 9m40s, row rate 303016.34/sec (period), row rate 265344.60/sec (overall), 1.539000E+08 total rows
at 9m50s, row rate 84996.41/sec (period), row rate 262287.72/sec (overall), 1.547500E+08 total rows
at 10m0s, row rate 33997.49/sec (period), row rate 258482.62/sec (overall), 1.550900E+08 total rows
at 10m10s, row rate 133009.18/sec (period), row rate 256425.82/sec (overall), 1.564200E+08 total rows
at 10m20s, row rate 324030.94/sec (period), row rate 257516.12/sec (overall), 1.596600E+08 total rows
at 10m30s, row rate 149974.85/sec (period), row rate 255808.84/sec (overall), 1.611600E+08 total rows
at 10m40s, row rate 34004.11/sec (period), row rate 252343.56/sec (overall), 1.615000E+08 total rows
at 10m50s, row rate 308999.79/sec (period), row rate 253215.19/sec (overall), 1.645900E+08 total rows
at 11m0s, row rate 307008.78/sec (period), row rate 254030.22/sec (overall), 1.676600E+08 total rows
at 11m10s, row rate 217996.40/sec (period), row rate 253492.40/sec (overall), 1.698400E+08 total rows
at 11m20s, row rate 37000.22/sec (period), row rate 250308.71/sec (overall), 1.702100E+08 total rows
at 11m30s, row rate 899978.31/sec (period), row rate 259724.43/sec (overall), 1.792100E+08 total rows
at 11m40s, row rate 948996.99/sec (period), row rate 269571.20/sec (overall), 1.887000E+08 total rows
at 11m50s, row rate 960035.27/sec (period), row rate 279295.69/sec (overall), 1.983000E+08 total rows
at 12m0s, row rate 957932.16/sec (period), row rate 288721.85/sec (overall), 2.078800E+08 total rows
at 12m10s, row rate 465031.47/sec (period), row rate 291136.89/sec (overall), 2.125300E+08 total rows
at 12m20s, row rate 304983.33/sec (period), row rate 291324.01/sec (overall), 2.155800E+08 total rows
at 12m30s, row rate 39991.14/sec (period), row rate 287972.18/sec (overall), 2.159800E+08 total rows
at 12m40s, row rate 165040.14/sec (period), row rate 286355.04/sec (overall), 2.176300E+08 total rows
at 12m50s, row rate 153005.12/sec (period), row rate 284623.29/sec (overall), 2.191600E+08 total rows
at 13m0s, row rate 109002.31/sec (period), row rate 282371.78/sec (overall), 2.202500E+08 total rows
at 13m10s, row rate 75999.08/sec (period), row rate 279759.44/sec (overall), 2.210100E+08 total rows
at 13m20s, row rate 305997.84/sec (period), row rate 280087.42/sec (overall), 2.240700E+08 total rows
at 13m30s, row rate 308981.42/sec (period), row rate 280444.16/sec (overall), 2.271600E+08 total rows
at 13m40s, row rate 123998.02/sec (period), row rate 278536.25/sec (overall), 2.284000E+08 total rows
at 13m50s, row rate 99000.48/sec (period), row rate 276373.18/sec (overall), 2.293900E+08 total rows
at 14m0s, row rate 319996.52/sec (period), row rate 276892.51/sec (overall), 2.325900E+08 total rows
at 14m10s, row rate 77994.62/sec (period), row rate 274552.38/sec (overall), 2.333700E+08 total rows
at 14m20s, row rate 39997.76/sec (period), row rate 271824.85/sec (overall), 2.337700E+08 total rows
at 14m30s, row rate 250048.31/sec (period), row rate 271574.60/sec (overall), 2.362700E+08 total rows
at 14m40s, row rate 255007.65/sec (period), row rate 271386.34/sec (overall), 2.388200E+08 total rows
at 14m50s, row rate 68989.60/sec (period), row rate 269111.88/sec (overall), 2.395100E+08 total rows
at 15m0s, row rate 34000.25/sec (period), row rate 266499.56/sec (overall), 2.398500E+08 total rows
at 15m10s, row rate 372027.88/sec (period), row rate 267659.12/sec (overall), 2.435700E+08 total rows
at 15m20s, row rate 101005.78/sec (period), row rate 265847.77/sec (overall), 2.445800E+08 total rows
at 15m30s, row rate 43998.28/sec (period), row rate 263462.20/sec (overall), 2.450200E+08 total rows
at 15m40s, row rate 146005.37/sec (period), row rate 262212.71/sec (overall), 2.464800E+08 total rows
at 15m50s, row rate 278983.44/sec (period), row rate 262389.25/sec (overall), 2.492700E+08 total rows
at 16m0s, row rate 232018.02/sec (period), row rate 262072.91/sec (overall), 2.515900E+08 total rows
at 16m10s, row rate 47997.11/sec (period), row rate 259865.81/sec (overall), 2.520700E+08 total rows
at 16m20s, row rate 325998.59/sec (period), row rate 260540.64/sec (overall), 2.553300E+08 total rows
at 16m30s, row rate 179009.01/sec (period), row rate 259717.13/sec (overall), 2.571200E+08 total rows
at 16m40s, row rate 34999.18/sec (period), row rate 257469.90/sec (overall), 2.574700E+08 total rows
at 16m50s, row rate 197986.96/sec (period), row rate 256880.92/sec (overall), 2.594500E+08 total rows
at 17m0s, row rate 312004.39/sec (period), row rate 257421.34/sec (overall), 2.625700E+08 total rows
at 17m10s, row rate 124998.45/sec (period), row rate 256135.66/sec (overall), 2.638200E+08 total rows
at 17m20s, row rate 102001.79/sec (period), row rate 254653.64/sec (overall), 2.648400E+08 total rows
COPY 266827680, took 17m26.690627062s with 32 worker(s) (mean rate 254925.068689/sec)
